,round,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,venue_code,opp_code,hour,day_code,home_code,target_home,target_away,target_draw
857,1,9.0,0.0,4.6,0.3,72.0,10,24.0,14.0,17.5,1.0,1.0,1.0,0,16,20,4,10,1,0,0
858,2,2.0,0.0,1.1,0.5,55.0,10,14.0,5.0,13.8,1.0,0.0,0.0,0,6,14,6,10,1,0,0
859,3,2.0,0.0,1.2,1.0,51.0,10,19.0,7.0,20.5,1.0,0.0,0.0,1,0,17,5,10,1,0,0
860,4,2.0,0.0,3.6,0.6,47.0,10,18.0,8.0,15.1,1.0,1.0,1.0,0,4,15,5,10,1,0,0
861,5,2.0,1.0,2.2,1.1,68.0,10,16.0,6.0,15.3,0.0,0.0,0.0,1,7,16,6,10,1,0,0
862,7,4.0,1.0,4.6,1.2,59.0,8,23.0,8.0,11.8,0.0,0.0,0.0,0,1,14,6,10,1,0,0
863,9,1.0,3.0,1.1,3.3,38.0,10,5.0,2.0,14.1,0.0,0.0,0.0,0,12,17,5,10,0,1,0
864,10,0.0,4.0,0.1,3.2,41.0,10,3.0,0.0,20.7,0.0,0.0,0.0,1,11,20,3,10,0,1,0
865,12,2.0,1.0,2.5,1.0,57.0,16,12.0,7.0,16.8,1.0,0.0,1.0,0,18,17,5,10,1,0,0
866,13,3.0,0.0,2.6,0.7,76.0,0,17.0,10.0,15.0,1.0,0.0,0.0,0,14,15,2,10,1,0,0
867,14,1.0,2.0,0.7,2.1,58.0,10,5.0,5.0,12.7,0.0,0.0,0.0,1,16,15,5,10,0,1,0
868,16,4.0,1.0,2.8,1.6,67.0,10,18.0,7.0,17.1,0.0,1.0,1.0,1,18,19,2,10,1,0,0
869,17,2.0,2.0,1.4,0.6,49.0,10,14.0,4.0,18.2,2.0,0.0,0.0,1,5,12,5,10,0,0,1
870,18,0.0,0.0,0.7,1.0,58.0,10,9.0,3.0,16.7,0.0,0.0,0.0,0,19,20,4,10,0,0,1
871,19,0.0,1.0,0.8,2.4,33.0,7,10.0,3.0,19.8,2.0,0.0,0.0,1,12,17,5,10,0,1,0
872,21,4.0,0.0,2.1,0.5,64.0,10,14.0,6.0,15.5,0.0,1.0,1.0,1,1,20,0,10,1,0,0
873,24,0.0,0.0,0.6,1.1,66.0,17,11.0,2.0,16.8,1.0,0.0,0.0,1,4,18,1,10,0,0,1
874,25,1.0,2.0,1.8,1.2,65.0,10,15.0,3.0,15.7,0.0,0.0,0.0,0,7,18,2,10,0,1,0
875,26,3.0,0.0,2.8,0.8,52.0,3,15.0,4.0,15.4,0.0,0.0,0.0,1,6,15,5,10,1,0,0
876,27,1.0,1.0,0.9,1.1,61.0,4,13.0,5.0,21.2,1.0,0.0,0.0,0,0,20,1,10,0,0,1
877,28,1.0,4.0,1.5,2.5,56.0,3,13.0,5.0,17.9,0.0,0.0,0.0,0,2,19,6,10,0,1,0
878,30,0.0,3.0,1.7,0.8,70.0,4,24.0,6.0,18.4,2.0,0.0,0.0,0,17,16,6,10,0,1,0
879,31,0.0,2.0,0.8,1.3,46.0,7,14.0,3.0,17.2,1.0,0.0,0.0,1,13,16,6,10,0,1,0
880,22,5.0,2.0,2.9,0.9,28.0,20,4.0,4.0,30.1,0.0,3.0,3.0,0,12,16,6,10,1,0,0
881,32,0.0,3.0,0.6,2.0,69.0,4,4.0,0.0,18.2,0.0,0.0,0.0,1,18,12,6,10,0,1,0
882,33,0.0,1.0,0.6,0.7,50.0,10,11.0,5.0,19.2,2.0,0.0,0.0,1,1,19,6,10,0,1,0
883,34,1.0,0.0,0.7,0.7,44.0,4,6.0,2.0,29.5,1.0,0.0,0.0,0,0,19,6,10,1,0,0
884,35,4.0,1.0,2.9,2.1,33.0,4,9.0,7.0,14.9,0.0,1.0,1.0,0,9,20,0,10,1,0,0
885,36,1.0,0.0,2.0,0.8,49.0,4,8.0,1.0,22.8,0.0,1.0,2.0,1,19,14,6,10,1,0,0
886,37,0.0,3.0,1.6,3.1,44.0,4,11.0,4.0,16.3,0.0,0.0,0.0,0,11,19,6,10,0,1,0
887,1,1.0,2.0,1.2,2.2,68.0,4,16.0,3.0,18.1,1.0,0.0,0.0,1,8,17,0,10,0,1,0
